Sample_ID,PC1,PC2,PC3,ethnicity
HG02493,-5.596844584104364,-6.042983620528426,-7.315678467769841,South Asian
HG02494,-4.709046614206503,-6.555551397374934,-6.430061216289322,South Asian
HG02496,18.952412944742022,0.184422952445852,0.6815428268839075,African
HG02497,20.305101319129438,0.9971985111382149,1.0850184106847915,African
HG02501,15.521095636564143,-0.37659764914701976,-0.5979144555675527,African
HG02502,17.330763876813894,0.43980887833292737,1.0158657969206766,African
HG02505,19.5263388078802,0.8813064422695337,-1.050071762508812,African
HG02508,18.805404565692193,0.8305003972521531,1.049591980661849,African
HG02511,19.78029153233377,1.0291599128557343,0.7831430974621534,African
HG02512,-10.621671166571122,16.663371603082624,1.8851508883638188,East Asian
HG02513,-9.064573395525082,17.712503852804243,0.2781456801507634,East Asian
HG02521,-10.235596051155813,16.15200061371832,0.770567490392141,East Asian
HG02522,-8.676793741725751,16.77197098701487,0.03198504967751486,East Asian
HG02536,17.08186603769906,-0.021876960741819457,-0.20617600515970025,African
HG02537,20.23076768042766,2.4502097496969686,0.8937035878089695,African
HG02541,16.86760165969096,-0.40924589636001635,0.19538065002788102,African
HG02545,19.01196583779958,1.0945812374448773,-0.9514575177193779,African
HG02546,20.595274635413563,0.5554850674264581,-0.6955846320421096,African
HG02549,20.959950436134122,1.8985732043149786,-0.8481029291526143,African
HG02554,18.552547911208052,-0.16108333954635526,-0.4283486435272776,African
HG02555,18.94231314416686,0.23892630105746196,0.24217661806027876,African
HG02557,19.2680873895601,0.859555531929035,-0.13221416556676063,African
HG02558,19.25068464633772,1.2764400293085991,0.1966290521436146,African
HG02561,21.131369237032644,1.2772063810076406,-1.097836829587468,African
HG02562,20.963355423283815,2.8287797897503486,-1.5684110760906917,African
HG02568,20.474771417491894,1.3089989016868562,-2.0812513381205555,African
HG02570,20.79677929537944,1.749802146158432,-0.5863662795212102,African
HG02571,20.812360205301058,1.6201386030811393,-1.9496908413033325,African
HG02573,21.394033850761403,1.3876085840917456,-0.8945103626852384,African
HG02574,21.452247485374325,1.9098246021402445,-0.6920931776247072,African
HG02577,16.559901925790225,-1.2108953303801966,-0.0746260758173912,African
HG02580,18.018619004066057,-1.2950683151662097,-0.20300868949054948,African
HG02582,21.08594536072313,1.8029247314970067,-1.9558859803698603,African
HG02583,21.31655554586031,1.8294948532732034,-1.2836529292851255,African
HG02585,21.013908331013333,1.3120121439517713,-0.4294250903900796,African
HG02586,20.48890554132179,1.3981659257116443,-0.45672814382258203,African
HG02588,20.846081154676902,1.398120841458093,-1.2559532728280591,African
HG02589,20.762969424294553,2.997643271079868,-2.1210479354183898,African
HG02594,20.70677804028416,2.0179706649446763,-1.3142094371823962,African
HG02595,21.20933368658671,2.1995199749946437,-0.5048174851079595,African
HG02597,-6.277948256644737,-6.40882252613966,-6.77674471646328,South Asian
HG02600,-6.635294352191435,-3.3804797523913517,-9.2325092348921,South Asian
HG02601,-5.6836045824139445,-3.3176652577401513,-9.777150943576864,South Asian
HG02603,-7.24159953581819,-5.416963741609715,-7.024901831356018,South Asian
HG02604,-7.036561334150543,-6.578285718158229,-6.915497278696621,South Asian
HG02610,21.28866578455117,0.7307148634918429,0.10079021857088298,African
HG02611,22.512049188720653,2.1920516248419766,-0.6890242052051078,African
HG02613,20.691353752606215,1.7259226009382487,0.05927512130054493,African
HG02614,20.63825937727552,1.223703077352365,0.08421119852946579,African
HG02620,21.675135642691693,1.5744475387408567,-0.22545306751475608,African
HG02621,20.962473508706772,2.460264952590999,-1.2952396775823325,African
HG02623,21.25132937908914,1.3461749660103568,-0.7981994859562319,African
HG02624,21.710357128370237,2.4353605638276883,-1.5848891159418796,African
HG02628,21.242021224802738,1.3098727362205864,-1.1127751247758288,African
HG02629,21.50876487853836,1.7792970282039977,-1.180327477625082,African
HG02634,20.67988474776748,0.6722844021426264,-0.9514430383231798,African
HG02635,21.28800297776313,2.0421816091055653,-0.5499435183095117,African
HG02642,20.43120864743008,1.3208950983374417,-0.8795496838398078,African
HG02643,20.30160421724012,2.4662678516237193,-1.118515668335359,African
HG02645,21.862172165638917,1.3610404402633312,-0.5213979408716313,African
HG02646,21.59665873730447,2.4305682319593966,-0.1429422963068055,African
HG02648,-5.312931584802196,-5.259601032301569,-6.518428474951535,South Asian
HG02649,-7.919291445437777,-7.219739166420561,-6.143710803903924,South Asian
HG02651,-5.7443950500225895,-5.422412960820346,-7.657095600684663,South Asian
HG02652,-5.935117653146643,-4.989962271962497,-7.402609148726163,South Asian
HG02654,-6.105136093671885,-6.9706036008290395,-7.020289215600552,South Asian
HG02655,-6.328264282217396,-7.692752749588652,-8.555235951823173,South Asian
HG02657,-6.943334529201681,-4.125804907557559,-7.314747494687734,South Asian
HG02658,-5.995279777559359,-4.2611576823852655,-6.995730032430342,South Asian
HG02660,-6.035374188326848,-4.604029341077234,-7.8287979391476705,South Asian
HG02661,-6.257294400919285,-5.10888611910745,-7.85764440339635,South Asian
HG02666,21.671876114694626,2.9488085285579895,-0.7533124012553924,African
HG02667,21.03077072789285,2.7485101114737267,-0.8713645372424452,African
HG02675,20.549475929862922,3.13677650030301,-1.1150821931919774,African
HG02676,21.635054979168345,2.3049476233399226,0.34955780545108184,African
HG02678,21.379763139105847,0.8740001074617818,-0.6235677702037461,African
HG02679,20.771719868713326,2.15129185216021,-0.6235583097112828,African
HG02681,-5.695214647818162,-6.15573146139574,-7.037709068359109,South Asian
HG02682,-6.052830296558569,-5.551123042390212,-7.540951619003601,South Asian
HG02684,-4.983607803898687,-3.172674261148362,-10.381419053571992,South Asian
HG02685,-6.5552280146969455,-3.169132258986191,-8.46843944445291,South Asian
HG02687,-5.824220656276803,-2.546915866660108,-9.201256940474533,South Asian
HG02688,-6.276195185487675,-1.9738898943854026,-9.218418245230609,South Asian
HG02690,-5.610946989788956,-5.894527582986321,-8.251717743971767,South Asian
HG02691,-6.439836548197606,-5.70188456435127,-7.131920658405949,South Asian
HG02694,-5.3841461160646835,-7.505929978613338,-5.714737018817191,South Asian
HG02696,-6.700475517660571,-5.385754744373944,-7.599306176546141,South Asian
HG02697,-5.7441914049504135,-6.571800569466522,-7.256451803846514,South Asian
HG02699,-6.9593447670530075,-6.77024882662687,-7.469437613778289,South Asian
HG02700,-5.4446606017212575,-6.779711019070067,-7.4856192040647365,South Asian
HG02702,21.244385385840047,1.1782841776357278,-0.7993554629915022,African
HG02703,21.437144791349965,0.9727544032777586,-0.46885386471455703,African
HG02715,20.741502964028015,1.3314142890991367,0.3130559406144322,African
HG02716,21.49080303557333,1.7793893158802283,-1.7600052103686896,African
HG02721,20.858977647224428,1.2485383418477298,-0.4067972371393392,African
HG02722,21.966093431386774,2.6716767429378767,-0.40747904083657144,African
HG02724,-6.541650913788581,-2.07519337359773,-10.082245895331193,South Asian
HG02725,-5.8621206109836645,-2.068471835701371,-10.05127855195755,South Asian
HG02727,-6.098955688161604,-2.576828688995871,-9.475115897018208,South Asian
HG02728,-5.827658736197564,-2.6870405953022325,-10.075333782638065,South Asian
HG02731,-5.74608564124696,-4.043715066778413,-7.2901396755311065,South Asian
HG02733,-5.75745214341126,-5.926371765728492,-6.65722639650118,South Asian
HG02734,-6.223452608198427,-4.831987480502787,-8.168497688095556,South Asian
HG02736,-7.403627904655208,-6.5147369503988894,-5.646632918578934,South Asian
HG02737,-5.553352528827759,-5.5150914657227865,-7.109452116494914,South Asian
HG02756,20.934003263195297,1.8403729683144054,0.2578968423819898,African
HG02757,21.390112371736876,2.442213554040118,-0.8961259186367591,African
HG02759,21.095478950501008,1.261922027383356,-1.683736796000535,African
HG02760,21.1144852884722,0.7917200511519669,-1.5042624377865723,African
HG02763,20.89115745978281,1.6207638754146174,-0.8247688499618958,African
HG02768,21.81696132259352,2.39936118101713,-1.6865530083952092,African
HG02769,22.083270191839755,3.044867866544039,-0.3312278432997275,African
HG02771,21.02533285515439,1.386536484616427,-1.3700509492087103,African
HG02772,22.343917678657288,2.592622240559055,-0.45668936352811784,African
HG02774,-5.7317096987066325,-3.6526368762217114,-8.479458870473508,South Asian
HG02775,-6.9839449849603055,-2.1060298043219263,-9.143575160627767,South Asian
HG02778,-5.744750633285395,-2.2215022858782785,-9.459200176131887,South Asian
HG02780,-4.976460512285107,-3.031756867816374,-10.242848910912874,South Asian
HG02783,-5.986042790911177,-1.490940529296418,-10.007649976639941,South Asian
HG02784,-5.997734336745457,-3.1107382337995144,-8.844327470556363,South Asian
HG02786,-6.272466339711803,-1.6717050146560986,-9.622391365425308,South Asian
HG02787,-6.650972602550947,-2.687898623985604,-9.682524567387913,South Asian
HG02789,-6.313441200190894,-3.08781111056815,-9.764395857222565,South Asian
HG02790,-6.968790700513231,-1.7511742543379027,-9.766777042205558,South Asian
HG02792,-6.797258632725934,-2.1937672846199345,-10.64096341899452,South Asian
HG02793,-5.472047792335356,-0.31294309900888756,-10.059100727954332,South Asian
HG02798,21.213753018691737,2.1318511250745598,-1.0633912101886556,African
HG02799,21.261037783685186,1.5952749465496165,-1.323289637808769,African
HG02804,22.084615824992408,1.951817264179654,-1.5431533491875904,African
HG02805,21.26353209479639,2.010534693478382,-0.09456371965531074,African
HG02807,20.31773310233005,1.1734922358643367,-1.1316416151546784,African
HG02808,21.11735511495805,3.1200449119369575,-0.12823790215558187,African
HG02810,18.534305792165917,0.965695413351072,-0.7028739837015298,African
HG02811,20.731082224832527,3.340560747907891,-1.340833840791677,African
HG02813,21.05337032857615,1.701067548435233,-0.29217014856579376,African
HG02814,20.581808162010695,1.2439693403792897,-0.4338526891124043,African
HG02816,21.50646654176987,1.3483242330386613,-0.7575740757366083,African
HG02817,21.407035160049915,1.569006092123619,-0.34761719858974965,African
HG02819,20.617310970687857,2.46882949371137,-1.3233283357561902,African
HG02820,21.038794163746857,1.5767958836316753,-0.7207850464016231,African
HG02836,20.349945808109105,2.007955880372889,-0.08783044689464435,African
HG02837,21.657624375256166,2.8045513559114803,-1.85856367909578,African
HG02839,20.250539147139065,2.57497541923825,-0.869669475928822,African
HG02840,20.818698967012487,1.969361356760285,-0.9704565651858745,African
HG02851,21.007785515772813,1.4279251249243359,-1.232676770743522,African
HG02852,22.108614372682176,0.7241969858641293,-1.1470753242674212,African
HG02854,20.79253687051039,2.049021206245555,-0.9162033083291483,African
HG02855,21.41806175679244,1.1453022882597603,-0.5761373694763773,African
HG02860,20.935094348133944,1.729232391655471,-0.8313472194237659,African
HG02861,21.408366701783727,2.619065881054168,-0.9997214760245774,African
HG02870,21.873997038822026,1.0105473579017434,-2.213342116480079,African
HG02878,21.371604433527672,1.5363279382281247,-0.06752924757928816,African
HG02879,20.871064463480206,3.8250392163438063,-2.0821471714217474,African
HG02881,21.526244874570434,2.527415884182488,-0.9469735504852163,African
HG02882,21.181869194392654,1.4557487358150265,-1.630956597619841,African
HG02884,20.957631163175634,0.9147427510131064,-1.059768808444558,African
HG02885,20.756940484203216,3.0572154279698727,-0.587057371020208,African
HG02887,21.181951996010483,1.7676875707102768,-0.33057533044479936,African
HG02888,21.134989896524008,0.9853537398122628,-0.9344046552995894,African
HG02890,20.853571107864703,1.820593076645365,-0.5639723888951114,African
HG02891,20.27241804529246,1.5249407993688726,-1.1380603721761504,African
HG02895,20.962937960194978,0.9816044986409868,-0.5021750944441624,African
HG02896,21.278277126922383,1.9788580258210553,-1.511169609243355,African
HG02922,21.973146761731467,2.3876533137037272,-1.014615264806649,African
HG02923,21.669099537554235,2.5107705877048434,-1.0630473868318724,African
HG02938,21.661759230793802,2.131295477969458,0.35924448471275916,African
HG02941,22.111346613233515,2.4282957477011213,-0.4345144277079585,African
HG02943,21.492433432368905,2.696245546387884,-0.2035726812063125,African
HG02944,22.297430156358118,1.7221931423498105,-0.7493061234664001,African
HG02946,22.038185213134952,2.6051099834457827,0.12608890574234802,African
HG02947,21.322856398106463,2.5286294279916453,-0.5488484921156048,African
HG02952,21.902613076968773,0.8861354254697088,-0.04591621799280673,African
HG02953,21.667593797147987,1.9914543644152998,-1.1856787607514105,African
HG02968,21.43771062344726,2.5489216492634905,-1.6268940902134044,African
HG02970,21.272331956420313,2.2909811740800055,-0.7393173477436314,African
HG02971,20.96225506050984,1.664990072422336,-1.6913511525914946,African
HG02973,22.312535694813384,1.9151178022500657,-1.5250328386794372,African
HG02974,21.97841079083947,1.484256834995672,-0.9392887271188373,African
HG02976,21.546144413304187,2.7100679194012502,-0.37122677999682097,African
HG02977,21.786963808193512,0.19766949282701984,-0.6111910275728182,African
HG02979,21.947072430896228,1.7400475086311753,-0.5062305565477198,African
HG02981,21.137143974406985,1.4534025235619938,0.1109230568449925,African
HG02982,21.715129628663647,1.8991086075303603,0.04121276485481578,African
HG02983,21.805408595762277,2.3836828380260755,-1.5626713425706737,African
HG03006,-6.331528642135124,-0.7974011777185381,-9.235825174353202,South Asian
HG03007,-6.273053640880481,-1.3671623676398494,-8.783026701658574,South Asian
HG03009,-7.82151895080357,-0.7786791852946917,-8.300716735763782,South Asian
HG03012,-6.106588942228634,-0.17296878019506648,-8.075971006220847,South Asian
HG03015,-5.501829203867241,-3.14176856594212,-9.985759715342532,South Asian
HG03016,-5.671426221579017,-2.740579914612195,-9.318381912433496,South Asian
HG03018,-5.820392663709964,-1.9755713612063093,-9.59299373376978,South Asian
HG03019,-6.039570931971188,-1.366799386292957,-9.9621826161412,South Asian
HG03021,-7.9301848996171795,-2.6748419639199215,-9.1432866871853,South Asian
HG03022,-5.940783030324967,-4.1179786317833935,-10.252082913577185,South Asian
HG03024,21.919712935480682,1.4009371840578462,-0.40933319083170583,African
HG03025,21.777967375164113,2.7105734584018184,-1.1481250333396331,African
